land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,wall_fence,room_size,property_value
197,172,4,2,1,1,1,1,1,1,188114
122,106,2,1,1,1,0,1,0,2,105860
127,115,1,1,1,1,0,1,0,1,97168
351,317,5,4,1,1,1,1,1,2,308320
362,353,6,5,1,1,1,1,1,2,277345
252,248,4,2,1,1,1,1,1,1,230307
200,193,4,3,1,1,1,1,1,2,167135
283,281,5,5,1,0,1,1,1,3,236414
239,215,5,2,1,1,1,1,1,3,218695
143,137,2,1,1,1,1,0,0,1,121905
568,545,8,8,1,1,1,1,1,3,417856
293,255,4,3,1,1,1,0,1,3,225575
269,262,5,2,1,1,0,1,1,2,227495
229,203,3,2,1,1,0,0,0,3,166727
205,182,3,4,1,1,1,0,1,2,181069
255,243,4,4,1,1,1,1,1,3,215751
304,270,4,5,1,1,1,1,1,2,244839
182,160,2,2,0,0,1,0,0,1,130237
307,286,4,5,1,1,1,1,1,3,255094
125,107,2,2,0,1,0,1,0,2,88005
182,177,2,1,0,0,0,0,1,1,116425
566,488,7,7,1,1,1,1,1,3,431578
256,233,4,2,1,1,0,1,1,1,218494
343,300,5,3,1,1,1,1,1,2,288076
218,202,3,3,1,0,0,0,0,1,140124
164,163,3,3,0,0,0,1,1,3,123944
167,159,3,2,1,1,1,0,0,0,117403
326,299,5,4,1,1,1,1,1,3,257581
328,323,5,5,0,1,1,1,1,3,286441
320,282,6,6,1,1,1,1,1,2,304855
240,210,5,3,1,1,1,1,1,2,226802
203,200,3,4,1,0,1,0,1,2,162074
331,299,5,3,1,1,1,1,1,2,311313
130,112,1,2,1,0,0,0,0,3,85673
528,484,7,8,1,1,1,1,1,3,404984
254,249,5,5,1,1,1,1,1,2,230150
278,262,4,3,0,1,1,0,1,2,221619
195,194,4,2,1,0,1,1,0,3,131331
107,97,1,1,1,0,0,0,0,3,70753
197,176,4,4,1,1,1,1,1,3,188162
280,255,4,3,1,1,1,1,0,1,227408
124,123,1,2,1,0,0,0,0,1,73492
281,271,4,5,1,1,1,1,1,3,221321
239,234,3,2,1,0,1,0,0,0,173067
253,248,4,3,1,1,1,1,1,2,210825
102,99,1,1,1,0,0,0,0,3,68266
323,283,5,4,1,1,1,1,1,2,265222
166,157,2,3,0,1,0,0,0,2,136777
301,298,6,7,1,1,1,1,1,2,278254
248,242,4,3,1,1,1,0,1,1,199657
186,186,3,1,1,0,0,1,1,2,138582
285,284,5,2,1,1,1,1,1,3,210318
335,305,5,5,1,1,1,1,0,2,259909
262,252,5,3,1,1,1,1,1,3,222899
120,104,1,1,0,0,0,0,0,3,79769
572,523,7,5,1,1,1,1,1,3,459856
100,92,1,2,0,0,0,0,0,1,53295
135,116,1,1,0,0,0,0,0,3,74426
231,208,4,3,1,1,0,1,1,2,217826
220,216,4,2,1,1,1,1,1,1,184168
291,262,4,3,1,1,1,1,1,1,269946
281,263,5,4,1,1,1,1,1,3,227872
203,176,4,4,1,1,1,0,1,1,178786
436,405,7,8,1,1,1,1,1,3,396899
216,213,3,3,1,0,0,1,1,0,176814
234,230,4,5,1,1,1,1,1,3,190652
128,127,1,2,0,0,0,0,0,2,83347
114,109,1,2,1,0,0,0,1,2,100557
320,318,5,5,1,0,1,0,1,2,231120
221,188,3,3,1,0,0,0,1,1,153235
297,278,4,4,1,1,1,0,1,3,246672
211,196,4,5,1,1,1,1,0,1,153837
105,95,1,2,1,1,0,0,0,3,66279
126,122,2,2,0,0,0,0,0,1,87588
201,173,4,5,1,1,1,0,1,1,193927
274,256,4,3,1,1,0,1,1,3,232699
220,206,4,4,0,1,1,1,1,3,199359
192,182,4,3,1,1,1,1,1,3,165613
214,193,4,3,1,1,1,0,1,3,168123
298,277,4,5,1,1,1,1,1,1,236278
302,287,5,3,1,1,1,1,1,3,253821
161,141,2,1,0,0,0,0,0,2,105808
174,160,3,3,1,1,1,0,1,0,155713
265,227,4,2,1,1,1,1,0,3,194080
236,229,4,5,1,1,1,1,1,1,196964
180,176,3,4,1,0,0,0,1,1,146738
249,234,4,2,1,1,1,1,0,3,194242
324,289,6,5,1,1,1,1,1,3,290058
119,118,1,2,0,0,1,0,1,3,88889
255,247,4,3,1,1,0,1,0,3,185321
305,291,4,3,1,1,1,0,1,1,243836
310,281,4,5,1,1,1,1,1,3,261909
184,182,3,4,1,0,1,0,0,0,121576
247,246,5,5,1,0,1,1,0,3,212976
157,146,3,1,1,1,0,0,1,2,135090
133,129,1,1,1,0,0,0,0,3,86156
209,197,3,3,1,1,0,1,1,2,177043
155,144,3,3,1,0,0,1,1,3,144837
490,418,7,6,0,1,1,1,1,3,374171
185,165,2,1,1,1,0,1,0,1,132039
310,269,4,5,1,1,1,0,1,1,240625
305,292,5,5,1,1,1,1,1,2,254621
150,131,3,4,0,1,1,0,1,1,145113
229,200,4,5,1,1,1,1,0,3,185230
248,224,4,2,1,1,0,1,1,1,187695
104,102,1,1,1,0,0,0,0,3,78341
262,246,5,4,1,1,1,1,1,2,222284
298,280,4,4,1,1,1,1,1,3,240792
235,230,3,1,1,0,1,0,0,0,150393
306,270,4,4,0,1,0,0,1,1,219790
340,291,5,5,1,1,1,0,1,2,340865
220,206,4,3,1,1,1,0,0,1,144037
175,150,3,2,0,1,1,0,0,0,127184
182,164,3,1,0,0,0,1,1,1,133826
248,214,5,5,1,1,1,1,1,2,233531
261,236,5,3,0,1,1,1,1,3,225377
198,194,4,5,0,1,0,1,1,1,143747
324,309,5,4,1,1,1,1,1,2,279694
230,210,3,1,0,0,0,1,0,3,164164
462,421,6,6,1,1,1,1,1,2,396225
201,196,4,5,1,1,1,1,0,2,171844
205,179,4,5,1,1,1,1,0,2,157308
195,194,3,3,0,0,0,1,0,3,143939
309,295,4,5,1,1,1,1,1,1,248555
190,186,4,4,1,0,1,1,1,2,173162
284,284,4,2,1,1,1,0,1,2,234014
287,274,4,3,1,1,1,1,0,1,211898
275,240,4,3,0,1,1,0,1,2,213438
354,310,5,2,1,1,1,1,1,2,305046
153,134,3,3,1,1,1,0,1,2,145517
160,160,3,4,0,0,0,0,0,0,102818
220,195,4,3,1,1,0,1,1,3,198341
186,171,2,3,0,1,0,1,0,1,140878
149,144,2,2,0,0,0,0,1,1,103781
211,200,3,3,1,1,0,1,0,2,147273
177,155,2,3,0,0,0,0,0,2,121225
161,156,2,3,1,0,1,0,0,2,129695
351,322,5,2,1,1,1,1,0,2,258874
272,252,4,3,1,1,1,1,1,3,226694
283,281,5,4,1,0,1,1,1,3,202777
210,192,3,4,1,1,1,0,0,1,173543
240,237,5,3,1,1,1,1,1,2,210014
437,425,6,6,1,1,1,1,0,2,310372
215,207,3,4,1,1,0,0,0,2,143788
227,220,4,2,1,1,0,1,1,2,179810
209,189,4,5,1,1,1,1,0,2,155880
290,265,4,4,1,1,1,1,1,3,237183
449,426,7,5,1,1,1,1,1,2,360259
110,104,1,2,0,1,0,0,0,3,85428
171,171,3,4,1,0,0,1,1,3,165549
303,285,4,4,0,1,1,1,0,3,201629
222,190,3,1,1,1,1,0,1,2,201319
284,249,4,2,1,1,1,1,1,1,247940
213,213,4,5,0,1,0,1,1,3,173587
216,186,4,3,1,1,1,1,0,2,185524
216,191,4,2,1,1,1,1,0,1,179958
111,105,1,1,0,0,0,1,0,3,78687
211,210,3,1,1,0,0,1,1,3,172459
243,229,4,2,1,1,1,1,1,1,233672
265,251,4,5,1,1,1,0,0,2,182197
503,456,7,8,1,1,1,1,1,2,420070
234,215,4,5,1,1,1,1,0,2,182166
192,174,4,4,1,1,1,1,1,3,186018
197,196,4,3,1,0,0,1,0,2,151069
280,265,5,2,1,1,1,1,1,2,253737
156,142,2,1,0,1,0,0,0,2,84227
214,204,4,5,1,1,1,1,1,3,197779
291,275,5,4,1,1,1,1,0,2,205910
190,185,3,3,0,0,1,0,1,0,124746
255,243,4,5,1,1,1,1,1,3,190331
196,196,4,2,1,0,1,1,0,3,156904
266,253,4,2,1,1,1,1,0,2,215081
273,266,5,5,1,1,1,1,0,2,209891
154,150,2,2,1,0,1,0,0,2,116593
216,193,4,4,1,1,1,1,1,3,165105
127,117,1,1,0,1,0,0,0,3,84303
238,213,3,3,1,0,1,0,1,0,152373
235,231,4,2,1,1,1,1,1,2,209281
145,135,1,2,0,0,0,0,0,1,61318
287,264,4,4,1,1,1,1,0,2,219809
197,184,3,1,0,1,1,0,0,1,152422
256,255,5,3,1,1,1,1,1,2,198453
199,175,3,4,1,0,0,1,0,1,132833
216,188,4,5,1,1,1,1,0,3,174047
123,106,2,2,0,0,1,0,1,2,101299
608,540,8,8,1,1,1,1,1,3,486355
292,253,4,3,1,1,1,1,0,3,242201
123,110,1,1,1,0,0,0,0,3,89598
215,200,3,2,0,0,1,0,1,2,170935
162,149,3,4,1,1,1,0,0,2,133674
482,451,7,7,1,1,1,1,1,3,421715
148,143,1,1,0,0,1,0,0,1,115261
112,106,1,2,1,0,0,0,0,2,76727
185,177,2,2,0,1,0,0,0,2,120038
262,224,4,4,1,1,1,1,1,2,235567
468,448,7,7,1,1,1,1,1,3,357357
233,219,4,3,1,1,1,1,1,3,188836
255,237,5,2,1,1,1,1,1,3,204881
226,222,4,5,0,1,1,1,1,2,203885
126,125,2,3,1,0,0,0,0,1,84656
184,183,3,2,0,0,0,0,1,1,130044
436,407,6,6,1,1,1,1,1,3,357423
445,381,7,7,1,1,1,1,1,3,368681
307,304,4,4,1,0,1,1,1,1,249005
182,180,3,4,0,0,0,1,0,3,158900
247,219,4,2,1,1,1,1,1,2,212947
329,318,5,3,1,1,1,1,1,2,268029
131,116,1,2,0,1,0,1,0,1,111059
343,331,6,6,1,1,1,1,1,3,302928
198,189,4,5,1,1,1,1,1,2,192470
572,504,7,8,1,1,1,1,1,3,472340
243,216,5,4,1,1,1,1,1,2,217008
171,163,2,2,0,0,0,0,0,2,121058
177,168,3,2,0,1,0,0,0,2,104110
327,323,5,4,1,0,1,1,1,2,265939
215,208,4,5,1,1,1,1,0,2,149693
244,224,4,5,1,1,1,1,1,3,199208
169,157,2,3,0,1,0,1,0,2,113750
338,329,5,4,1,1,1,1,1,3,275082
109,103,1,2,1,1,0,0,0,2,76188
171,146,2,1,0,0,0,1,0,1,97592
213,196,4,2,0,1,1,1,1,1,172339
425,409,7,6,1,1,1,1,1,3,308761
190,163,2,1,1,1,0,0,0,1,103376
275,256,5,3,1,1,1,0,0,3,184489
249,233,4,4,1,1,1,1,1,1,212343
212,198,4,2,1,1,1,1,1,2,195525
230,224,3,3,0,1,0,1,0,1,165106
185,162,2,1,0,1,1,0,0,2,126474
234,210,5,2,1,1,1,1,1,2,213208
423,422,7,8,1,1,1,1,1,3,356486
137,119,2,2,0,1,1,0,0,1,79894
173,159,3,3,1,1,0,0,1,2,115374
291,278,5,2,1,1,1,0,1,3,212501
237,202,3,4,0,1,1,0,1,2,207823
303,289,4,4,1,1,1,1,0,1,264957
123,118,1,2,0,0,0,0,0,2,87301
169,151,2,3,1,0,0,0,0,1,84479
298,262,4,3,1,1,1,1,0,1,224957
250,239,4,4,0,1,0,1,1,1,179020
190,186,4,3,1,1,1,0,1,1,156344
136,119,1,2,0,1,0,0,0,2,78766
162,148,3,2,0,1,1,0,0,1,121027
297,278,5,3,1,1,0,1,1,3,211519
471,413,7,5,1,1,1,1,1,2,377323
145,127,2,2,0,0,1,0,0,2,72141
307,294,4,4,1,1,1,1,0,3,241911
234,228,5,5,1,1,1,1,1,3,191498
181,160,2,3,0,0,0,1,0,1,107504
421,403,6,7,1,1,1,1,1,2,331830
260,245,5,2,1,1,1,1,0,2,190587
349,335,5,5,1,1,1,0,1,3,249710
360,341,5,3,1,1,1,1,1,2,283059
121,114,1,2,1,0,0,0,1,1,113854
174,155,2,1,0,1,0,1,1,2,132350
323,275,5,3,1,1,0,1,1,3,264192
194,192,3,3,1,0,0,1,1,0,146221
239,215,3,4,0,1,0,1,1,3,195369
209,202,3,4,1,1,0,0,0,0,138174
255,246,5,3,1,1,1,1,1,2,215669
141,122,1,2,1,1,0,0,0,3,85366
303,294,4,3,1,1,1,1,1,2,221294
130,121,1,2,0,0,1,0,0,3,84554
284,264,5,3,1,1,1,1,1,2,260422
269,260,4,2,1,1,1,1,1,3,247070
294,251,5,2,1,1,1,1,1,2,254532
598,522,7,7,1,1,1,1,0,3,438545
192,174,3,1,0,1,1,0,0,2,169806
252,246,4,5,1,1,1,1,1,2,206415
315,307,6,7,0,1,1,1,1,3,251963
124,107,1,2,1,1,0,0,0,2,108313
297,266,4,2,1,1,1,1,0,1,198839
384,381,6,7,1,1,0,1,1,2,298976
164,151,3,4,1,0,1,0,0,2,106746
166,156,3,3,1,1,0,1,0,0,108967
359,316,5,3,0,1,1,1,1,2,302214
101,91,1,2,0,1,0,0,0,3,73103
169,154,2,1,0,1,0,1,1,2,155469
209,196,3,2,0,1,0,0,1,2,152476
288,248,4,3,1,1,1,1,0,3,201925
461,401,7,7,1,1,1,1,1,3,377494
232,220,3,2,1,1,1,0,1,1,143420
310,294,4,3,1,1,1,0,1,1,197260
284,253,4,4,1,1,1,1,1,2,271217
218,198,4,2,1,1,1,0,0,1,122756
246,246,4,3,0,1,1,1,1,2,196309
173,148,3,3,1,1,0,0,0,3,84920
115,110,1,1,1,0,1,0,0,3,77063
267,235,4,4,1,1,1,1,1,1,233514
238,203,3,4,0,1,0,1,1,1,189281
250,233,5,4,1,1,1,1,1,2,196379
105,102,1,2,1,0,0,0,0,1,77712
107,92,1,2,1,1,0,0,0,1,68156
150,148,3,3,1,0,0,1,0,2,109343
283,258,4,5,1,1,0,0,1,3,212101
475,463,7,8,1,1,1,1,1,2,447616
184,180,2,3,0,0,0,0,1,1,127673
127,110,2,3,0,1,1,0,0,2,98713
264,240,5,2,1,1,1,1,1,2,255222
250,222,5,2,1,1,1,0,1,2,209879
289,272,5,3,1,1,1,1,1,3,210512
131,128,1,1,0,0,0,0,0,2,107279
281,266,4,2,1,1,1,0,0,3,160703
205,184,4,2,1,1,1,1,0,2,137836
326,313,5,4,1,1,1,1,1,3,272417
317,306,5,5,1,1,1,1,1,2,264731
304,266,4,2,1,1,1,1,1,2,258480
331,322,5,4,1,1,1,1,1,3,269839
572,508,7,8,1,1,1,1,1,2,460318
102,90,1,1,1,0,0,0,0,3,43308
506,469,7,8,1,1,1,1,1,3,405915
223,204,4,5,0,1,1,1,1,1,178647
318,284,5,2,1,1,1,1,1,2,281522
150,128,2,2,0,1,0,0,0,2,73455
303,290,5,2,0,1,1,1,1,3,235054
135,124,2,1,0,1,0,0,0,1,97411
367,346,6,7,1,1,0,1,1,2,275314
300,282,4,4,1,1,0,1,1,3,237348
203,201,4,4,1,1,1,1,1,1,191485
280,263,5,3,1,1,1,1,0,3,214968
111,97,1,2,1,0,0,0,0,2,78330
150,150,2,2,1,0,0,1,0,1,129103
180,160,3,2,0,1,0,0,1,3,157698
229,202,4,5,1,1,1,1,1,1,193798
203,190,3,3,1,1,0,0,0,1,129866
232,229,4,4,0,1,0,1,1,3,199753
240,207,4,3,1,1,1,0,1,1,174988
276,262,5,3,0,1,0,1,1,2,231170
499,458,7,4,1,1,1,1,1,2,384757
348,322,5,4,1,1,1,1,1,3,287161
142,123,1,1,0,1,0,0,0,2,116012
123,116,2,1,0,0,1,0,1,1,95315
269,255,4,4,1,1,1,0,0,1,193770
166,164,3,4,1,0,0,0,1,3,124126
180,162,3,1,0,1,1,0,0,0,135256
214,207,3,2,0,1,1,0,1,2,170122
175,156,3,4,1,1,1,0,1,2,109291
120,112,1,2,0,1,0,0,0,1,75485
284,249,4,3,1,1,0,1,1,2,229046
179,170,2,1,0,0,0,1,1,1,154257
223,200,3,1,1,1,1,0,1,1,190816
226,195,3,2,1,1,0,0,1,3,165930
588,517,7,5,1,1,1,1,1,2,479500
335,298,5,4,1,1,1,1,1,2,274836
247,223,5,2,0,1,1,1,0,2,202588
141,136,1,2,0,0,0,0,0,2,57516
237,223,3,1,0,1,0,1,0,1,187134
304,271,5,3,1,1,1,1,1,3,217633
256,226,4,2,1,1,1,1,1,2,231496
288,249,4,3,1,1,1,1,1,2,248685
296,291,5,4,1,0,1,0,1,2,238801
335,320,5,3,1,1,1,1,1,3,234413
229,224,3,4,1,0,0,1,0,0,140565
413,388,6,7,1,1,1,1,1,2,324285
173,167,3,1,1,0,0,0,1,3,115256
314,278,5,2,1,1,1,1,1,2,246595
146,128,1,2,0,1,0,0,0,1,92227
310,296,5,2,1,1,1,1,1,2,236052
419,403,7,6,1,1,1,1,1,2,336486
212,187,3,3,0,0,0,1,1,1,153087
309,277,4,2,1,1,0,1,1,1,232734
260,245,4,3,1,1,1,1,1,3,223022
287,285,4,4,1,1,1,1,1,3,213031
207,196,3,4,1,1,0,0,1,3,169977
222,201,4,3,1,1,1,1,1,2,202848
217,207,3,1,1,1,0,0,0,3,131222
379,372,6,7,1,1,1,1,1,3,325602
133,121,1,1,0,1,0,0,0,1,86942
257,250,4,5,0,1,1,1,1,3,181138
137,135,1,2,0,0,0,0,0,2,101420
174,164,2,2,0,1,0,1,1,1,150290
235,234,3,3,1,0,0,0,1,1,145951
201,191,4,4,1,1,1,0,1,1,145997
220,213,4,5,1,1,1,1,1,1,164806
149,130,1,1,1,1,0,0,0,3,87181
243,218,5,3,1,1,1,1,1,3,206824
302,292,4,5,1,1,1,1,1,2,250092
287,287,4,2,0,1,1,0,0,1,193939
463,412,7,6,1,1,1,1,1,3,360024
190,186,2,2,0,0,0,1,0,2,153236
264,238,4,5,1,1,1,1,0,1,191536
356,338,5,5,1,1,1,1,1,2,310739
357,317,5,5,1,1,1,1,1,2,302733
286,249,4,3,0,1,1,1,1,1,218009
238,204,5,2,1,1,1,1,0,3,171167
153,137,3,1,1,0,0,1,0,3,143221
201,173,3,3,0,1,1,0,0,3,144447
323,275,5,2,0,1,1,1,1,2,225547
182,159,3,4,1,1,0,0,0,1,98704
264,236,4,2,1,1,1,1,1,1,208255
296,296,4,3,0,0,1,1,1,2,230813
208,207,4,3,1,1,1,1,1,1,182765
454,403,7,4,1,1,1,1,0,2,340697
173,155,3,3,1,1,1,0,1,2,129115
212,207,4,2,1,1,1,0,1,1,169381
253,225,4,5,1,1,1,1,0,1,193906
330,321,5,3,1,1,0,1,1,2,294062
212,207,3,2,0,0,1,0,0,0,121382
214,204,4,5,1,1,1,1,1,1,178459
273,246,4,4,1,1,1,0,0,1,194307
245,219,4,2,1,1,1,1,1,2,192335
147,143,1,2,0,0,0,0,0,1,98226
232,199,4,4,1,1,0,0,0,1,145455
177,156,3,1,0,1,0,1,0,2,164396
622,598,8,9,1,1,1,1,0,3,434857
172,171,2,1,0,0,0,0,0,1,111585
232,226,3,4,1,0,1,0,0,3,130677
272,233,4,5,1,1,1,1,1,2,214299
335,313,5,5,1,1,1,1,1,2,266189
240,214,3,3,1,1,0,0,0,1,155645
344,299,5,2,1,1,1,1,1,3,300029
214,207,4,4,0,1,1,1,1,2,186804
533,526,7,6,1,1,1,1,1,3,398868
183,176,3,1,1,1,0,0,1,2,154123
140,134,2,2,1,1,0,0,0,1,78408
345,307,5,5,1,1,1,1,1,3,265732
143,128,1,1,0,0,0,0,0,1,75473
201,197,4,4,1,1,1,1,0,2,154662
256,219,4,2,1,1,1,1,1,2,238339
196,167,3,4,1,0,0,0,1,3,114095
341,313,6,6,1,0,1,1,1,2,306655
246,212,4,2,0,1,1,1,1,2,210669
411,397,6,5,1,1,1,1,1,2,345188
284,258,4,4,0,1,0,1,0,2,213575
441,426,6,6,1,1,1,1,1,2,345716
173,160,2,2,0,1,0,1,0,2,126209
286,263,4,4,1,1,1,0,1,2,211771
600,554,7,6,1,1,1,1,1,2,520515
295,266,4,3,1,1,1,1,1,2,242931
285,269,5,4,1,1,1,1,1,2,201569
339,337,5,2,1,1,1,1,1,3,260765
156,150,3,2,1,0,0,0,0,1,96177
138,128,2,1,0,1,0,0,0,2,69279
315,303,6,4,1,1,1,1,1,2,261183
454,444,7,8,1,1,1,1,1,3,366375
277,275,5,2,1,1,1,1,0,3,177926
198,198,3,4,1,0,0,1,1,1,160461
231,197,4,4,1,1,1,1,1,3,205700
230,205,4,5,0,1,1,1,1,2,164836
384,347,6,4,1,1,1,1,1,3,294962
131,117,1,1,1,0,0,0,0,3,83143
130,112,2,2,0,0,0,0,0,2,80374
171,161,3,1,1,0,0,0,0,1,78530
266,242,5,3,1,1,1,1,1,2,244155
181,167,3,4,0,1,0,0,1,2,95198
230,203,4,4,1,1,0,1,1,2,199227
104,102,1,1,1,0,1,0,0,2,60368
265,264,4,5,0,1,0,1,1,3,201119
290,259,4,5,1,1,1,1,1,1,241536
304,280,5,5,1,1,1,1,1,3,221856
320,300,6,5,1,1,1,1,1,2,274144
511,471,7,4,1,1,1,1,1,2,387596
336,304,5,4,1,1,1,1,1,3,251684
176,152,3,1,0,1,1,0,1,2,155128
192,189,3,1,1,0,0,1,0,1,107134
197,187,3,1,0,1,0,1,0,1,154957
106,103,1,2,0,0,1,0,0,3,36149
185,179,3,4,0,1,0,0,1,3,110537
262,236,4,3,1,1,1,1,1,3,258130
129,122,1,1,0,1,0,0,0,1,56191
128,113,1,1,0,1,0,0,0,3,77715
240,212,5,5,1,1,1,1,1,3,191752
165,150,3,2,0,1,1,0,1,0,115835
347,301,5,2,1,1,1,1,1,2,299669
188,162,2,3,0,1,0,0,0,2,97652
240,225,3,4,1,0,1,0,0,0,152483
290,252,4,5,1,1,1,1,0,2,252470
203,197,3,1,1,1,0,0,1,0,119424
232,219,5,5,1,1,1,1,1,3,212145
120,120,2,1,0,0,1,0,0,2,80493
166,150,3,3,0,1,0,0,1,3,121476
121,106,2,1,0,1,0,0,0,1,71858
158,144,2,1,1,1,0,0,0,2,102421
211,211,3,4,1,0,0,1,1,2,148853
178,152,3,3,0,0,0,1,0,3,93378
176,158,3,1,0,0,1,0,0,1,115905
222,218,4,4,1,1,1,1,1,1,184521
568,495,7,5,1,1,1,1,1,2,444566
168,144,3,1,0,1,1,0,0,1,117525
157,154,3,1,0,0,0,0,1,2,102180
560,524,7,8,1,1,1,1,1,3,412904
276,240,4,5,1,1,1,0,1,1,196557
298,275,5,3,0,1,1,1,1,3,233436
216,201,4,2,1,1,0,1,1,3,180812
345,317,6,6,1,1,1,1,1,2,308231
287,245,4,3,1,1,1,1,1,2,251795
347,308,5,5,1,1,1,1,1,3,289087
133,126,1,1,0,0,0,0,0,2,86465
456,415,6,7,1,1,1,1,1,3,387223
319,300,6,4,1,1,1,1,1,3,273262
294,261,5,3,1,1,1,1,1,2,251870
330,312,5,4,1,1,1,1,1,2,256308
275,272,4,3,0,1,1,0,0,3,168541
207,203,3,1,0,0,1,0,1,0,133030
690,620,8,5,1,1,1,1,1,3,514263
115,113,1,1,0,0,0,0,0,2,32622
119,111,1,1,1,0,0,0,0,2,79437
242,214,4,5,1,1,1,0,1,2,234023
124,120,2,2,0,0,1,0,0,1,88253
209,179,3,2,1,1,0,1,1,0,154845
162,139,2,2,0,1,0,0,0,2,81976
360,320,5,5,1,1,1,1,1,3,272825
294,286,4,5,0,1,1,1,0,2,230984
321,302,5,5,1,1,1,1,0,2,274320
126,121,1,1,0,0,0,0,0,1,71224
121,117,1,1,0,0,0,0,0,2,73298
137,130,1,1,1,1,1,0,1,3,91881
206,178,4,2,1,1,1,1,1,1,156178
450,428,6,4,1,1,1,1,1,2,345279
104,97,1,1,0,1,1,0,0,2,84149
169,154,3,2,1,1,0,1,1,3,123487
184,177,3,2,1,1,0,1,1,1,144582
282,241,5,2,1,1,1,1,1,2,243866
224,200,3,2,0,1,0,0,1,2,136711
223,203,3,4,1,0,0,0,1,3,171081
275,268,5,3,1,1,1,1,1,2,228953
195,173,3,2,0,1,0,0,0,2,139222
391,345,6,4,1,1,1,0,1,3,280183
224,195,3,4,1,0,0,0,1,2,171893
235,219,5,3,1,1,1,1,1,2,215498
567,497,7,6,1,1,1,1,1,3,403428
447,407,7,8,1,1,1,1,1,2,354269
114,101,1,2,1,0,0,0,0,3,45511
303,296,5,2,1,1,0,1,1,3,208506
286,278,5,2,1,1,1,1,1,2,237379
395,343,6,4,1,1,1,1,1,3,305804
178,159,3,1,0,1,0,0,1,1,123484
141,126,1,2,0,0,0,0,0,1,50801
189,178,2,2,0,1,0,1,0,2,112341
231,219,3,3,1,1,0,1,1,3,196386
235,203,5,2,1,1,1,1,1,2,242058
142,127,2,2,0,1,1,0,0,2,69054
311,274,5,3,1,1,1,1,0,3,214013
181,179,2,3,0,0,0,1,1,2,156367
243,216,4,5,1,1,1,1,1,3,218014
237,226,3,1,1,0,0,0,0,0,189182
110,104,1,2,0,1,0,0,1,2,72685
124,114,1,1,0,0,0,0,0,2,88750
239,209,3,3,1,1,0,0,1,3,143327
261,259,5,4,1,0,0,1,0,2,196076
288,248,5,3,0,1,1,1,0,3,192431
160,158,2,2,0,0,0,0,0,2,76074
184,168,3,1,1,1,0,1,1,3,107555
348,318,5,5,1,1,1,0,0,2,244086
279,262,4,2,0,1,1,1,0,3,187449
289,261,4,3,1,1,1,0,1,3,223966
353,328,6,5,1,1,1,1,1,3,259226
121,112,1,1,1,0,0,0,0,3,60059
295,265,4,4,1,1,1,1,1,3,229602
291,288,4,3,1,1,1,1,1,1,265357
223,222,3,4,0,0,1,0,1,1,167542
108,92,1,2,0,0,0,0,0,3,58223
231,204,5,4,1,1,1,0,1,2,167835
186,168,2,3,1,1,0,0,1,2,148459
300,260,4,5,1,1,1,0,1,2,248668
163,163,2,2,1,0,0,0,0,1,100549
304,270,4,3,0,1,0,1,0,3,213567
215,209,4,2,1,1,0,1,1,2,189145
229,199,3,2,0,0,0,0,0,2,144552
279,260,4,4,1,1,1,1,1,2,214305
135,132,1,1,1,0,0,0,0,2,119211
105,96,1,2,0,0,0,0,0,1,45288
146,146,1,2,1,0,0,1,0,2,69818
297,292,4,3,1,1,1,1,1,1,236204
180,176,3,4,0,0,0,0,1,0,143151
290,289,5,3,1,1,1,1,1,3,271404
388,356,6,5,1,1,1,1,1,2,330709
207,199,4,2,0,1,0,1,1,3,139883
319,311,5,3,1,1,1,1,1,3,210929
170,151,3,4,1,1,1,0,1,0,111434
441,430,6,5,1,1,1,1,1,2,328915
285,250,5,4,1,1,1,1,1,3,247977
257,247,4,3,1,1,1,1,1,2,199504
326,280,5,2,1,1,1,1,1,2,278120
153,135,3,2,1,1,0,1,1,1,94040
315,285,5,3,1,1,1,1,1,2,245424
224,222,3,1,1,0,0,1,1,3,170276
158,138,2,3,1,0,0,0,0,2,76472
277,253,5,2,1,1,1,1,1,2,231084
263,250,5,3,0,1,1,1,1,3,221692
278,275,5,3,1,0,1,1,1,3,212169
262,245,4,3,1,1,1,1,0,1,204264
204,198,4,5,1,1,1,1,0,2,171259
233,206,3,2,1,1,0,0,1,0,148191
247,215,5,5,0,1,1,1,1,2,215218
126,119,2,1,0,1,0,1,0,2,98338
221,199,3,4,1,1,0,1,1,1,157203
110,105,1,1,1,0,0,0,0,2,56579
258,230,5,5,1,1,1,1,1,3,209586
190,187,2,3,0,0,0,0,0,1,114603
192,190,3,4,0,0,0,1,0,2,147339
333,313,5,3,1,1,1,1,1,2,266282
100,88,1,1,0,1,0,0,0,3,71879
319,313,5,3,1,1,1,1,1,3,271251
352,329,5,4,1,1,1,1,1,2,293761
270,255,5,2,1,1,1,1,1,2,205987
253,240,4,4,1,1,1,0,1,1,182647
310,272,5,4,1,1,1,1,1,3,244030
245,216,4,5,1,1,1,0,1,1,201654
192,177,4,4,1,1,1,1,1,1,134226
458,458,7,4,1,1,1,1,1,2,372495
201,200,3,2,0,0,0,0,0,2,139150
134,125,1,1,0,1,0,0,0,2,87376
294,261,4,2,1,1,1,1,1,3,242695
284,262,4,4,1,1,1,1,1,1,204056
